Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Exchange Rate
1090018,2017-12-25,,1723530,55,2028,10,USD,1.0
1090020,2017-12-25,,596820,27,1032,4,EUR,0.8437
1090020,2017-12-25,,596820,27,2119,2,EUR,0.8437
1090022,2017-12-25,,317894,9,299,3,CAD,1.2703
1090022,2017-12-25,,317894,9,1083,1,CAD,1.2703
1090022,2017-12-25,,317894,9,547,3,CAD,1.2703
1090022,2017-12-25,,317894,9,440,3,CAD,1.2703
1091000,2017-12-26,2017-12-29,74071,0,983,2,AUD,1.2957
1091000,2017-12-26,2017-12-29,74071,0,55,7,AUD,1.2957
1091000,2017-12-26,2017-12-29,74071,0,453,1,AUD,1.2957
1091000,2017-12-26,2017-12-29,74071,0,1619,10,AUD,1.2957
1091000,2017-12-26,2017-12-29,74071,0,1579,7,AUD,1.2957
1091000,2017-12-26,2017-12-29,74071,0,72,5,AUD,1.2957
1091001,2017-12-26,,416331,22,438,3,EUR,0.8437
1091002,2017-12-26,,1458350,66,1323,3,USD,1.0
1091003,2017-12-26,2017-12-31,654485,0,84,1,EUR,0.8437
1091003,2017-12-26,2017-12-31,654485,0,435,2,EUR,0.8437
1091003,2017-12-26,2017-12-31,654485,0,2187,3,EUR,0.8437
1091004,2017-12-26,,388422,9,1391,1,CAD,1.2703
1091004,2017-12-26,,388422,9,1527,3,CAD,1.2703
1091004,2017-12-26,,388422,9,439,1,CAD,1.2703
1091005,2017-12-26,,2051117,64,423,2,USD,1.0
1091005,2017-12-26,,2051117,64,807,3,USD,1.0
1091005,2017-12-26,,2051117,64,2499,3,USD,1.0
1091006,2017-12-26,,506422,22,1463,3,EUR,0.8437
1091006,2017-12-26,,506422,22,1758,3,EUR,0.8437
1091006,2017-12-26,,506422,22,1413,3,EUR,0.8437
1091006,2017-12-26,,506422,22,1574,2,EUR,0.8437
1091007,2017-12-26,,1367691,47,622,2,USD,1.0
1091008,2017-12-26,,1944754,47,1268,7,USD,1.0
1091008,2017-12-26,,1944754,47,105,2,USD,1.0
1091008,2017-12-26,,1944754,47,1757,1,USD,1.0
1091008,2017-12-26,,1944754,47,1610,2,USD,1.0
1091010,2017-12-26,,1426777,53,426,7,USD,1.0
1091010,2017-12-26,,1426777,53,124,3,USD,1.0
1091010,2017-12-26,,1426777,53,1509,6,USD,1.0
1091010,2017-12-26,,1426777,53,2262,1,USD,1.0
1091011,2017-12-26,,2054914,57,668,8,USD,1.0
1091012,2017-12-26,,1693813,54,412,1,USD,1.0
1091012,2017-12-26,,1693813,54,851,1,USD,1.0
1091013,2017-12-26,,1971018,50,2279,2,USD,1.0
1091013,2017-12-26,,1971018,50,2031,3,USD,1.0
1091014,2017-12-26,,164129,6,2504,2,AUD,1.2957
1091015,2017-12-26,2018-01-01,1503640,0,441,3,USD,1.0
1091015,2017-12-26,2018-01-01,1503640,0,47,4,USD,1.0
1091015,2017-12-26,2018-01-01,1503640,0,1646,7,USD,1.0
1091015,2017-12-26,2018-01-01,1503640,0,370,1,USD,1.0
1091015,2017-12-26,2018-01-01,1503640,0,1768,1,USD,1.0
1091016,2017-12-26,,1865189,64,1220,4,USD,1.0
1091016,2017-12-26,,1865189,64,1998,5,USD,1.0
1091016,2017-12-26,,1865189,64,598,2,USD,1.0
1091017,2017-12-26,,1621832,61,2500,2,USD,1.0
1091017,2017-12-26,,1621832,61,629,2,USD,1.0
1091018,2017-12-26,2017-12-29,1411952,0,79,1,USD,1.0
1091018,2017-12-26,2017-12-29,1411952,0,516,1,USD,1.0
1091019,2017-12-26,,550677,24,92,1,EUR,0.8437
1091019,2017-12-26,,550677,24,1959,2,EUR,0.8437
1091020,2017-12-26,,2075959,64,420,5,USD,1.0
1091020,2017-12-26,,2075959,64,450,3,USD,1.0
1091020,2017-12-26,,2075959,64,1712,5,USD,1.0
1091021,2017-12-26,,1399512,66,1477,1,USD,1.0
1091021,2017-12-26,,1399512,66,416,5,USD,1.0
1091021,2017-12-26,,1399512,66,1589,2,USD,1.0
1091021,2017-12-26,,1399512,66,439,1,USD,1.0
1091023,2017-12-26,,1643550,66,1563,3,USD,1.0
1091023,2017-12-26,,1643550,66,692,1,USD,1.0
1091023,2017-12-26,,1643550,66,81,6,USD,1.0
1091024,2017-12-26,,1780349,44,109,2,USD,1.0
1091024,2017-12-26,,1780349,44,2155,1,USD,1.0
1091024,2017-12-26,,1780349,44,1464,4,USD,1.0
1091024,2017-12-26,,1780349,44,1642,2,USD,1.0
1091025,2017-12-26,,331199,9,1572,1,CAD,1.2703
1091025,2017-12-26,,331199,9,1630,2,CAD,1.2703
1091026,2017-12-26,,1521744,54,1523,3,USD,1.0
1091028,2017-12-26,,524697,20,2080,1,EUR,0.8437
1091028,2017-12-26,,524697,20,2506,4,EUR,0.8437
1091028,2017-12-26,,524697,20,182,1,EUR,0.8437
1091028,2017-12-26,,524697,20,601,2,EUR,0.8437
1091028,2017-12-26,,524697,20,985,1,EUR,0.8437
1091029,2017-12-26,,1987314,54,1921,1,USD,1.0
1091029,2017-12-26,,1987314,54,2108,2,USD,1.0
1092001,2017-12-27,,875626,33,420,6,EUR,0.8407
1092001,2017-12-27,,875626,33,1579,2,EUR,0.8407
1092001,2017-12-27,,875626,33,424,3,EUR,0.8407
1092001,2017-12-27,,875626,33,87,4,EUR,0.8407
1092001,2017-12-27,,875626,33,431,2,EUR,0.8407
1092002,2017-12-27,,1854577,45,1730,3,USD,1.0
1092003,2017-12-27,2017-12-30,1877054,0,2176,2,USD,1.0
1092003,2017-12-27,2017-12-30,1877054,0,1698,5,USD,1.0
1092003,2017-12-27,2017-12-30,1877054,0,104,2,USD,1.0
1092004,2017-12-27,,1084205,38,1624,1,GBP,0.7448
1092004,2017-12-27,,1084205,38,1584,2,GBP,0.7448
1092004,2017-12-27,,1084205,38,1612,7,GBP,0.7448
1092005,2017-12-27,,654572,13,1601,2,EUR,0.8407
1092005,2017-12-27,,654572,13,107,3,EUR,0.8407
1092005,2017-12-27,,654572,13,495,1,EUR,0.8407
1092005,2017-12-27,,654572,13,1598,6,EUR,0.8407
1092005,2017-12-27,,654572,13,454,2,EUR,0.8407
1092005,2017-12-27,,654572,13,2096,1,EUR,0.8407
1092006,2017-12-27,2017-12-28,418899,0,1628,3,EUR,0.8407
1092007,2017-12-27,,1385568,61,1525,5,USD,1.0
1092007,2017-12-27,,1385568,61,430,6,USD,1.0
1092008,2017-12-27,,519237,23,565,7,EUR,0.8407
1092008,2017-12-27,,519237,23,1986,1,EUR,0.8407
1092009,2017-12-27,,628245,15,608,6,EUR,0.8407
1092010,2017-12-27,,627901,15,1188,5,EUR,0.8407
1092011,2017-12-27,,1163149,36,173,3,GBP,0.7448
1092011,2017-12-27,,1163149,36,37,1,GBP,0.7448
1092011,2017-12-27,,1163149,36,1353,3,GBP,0.7448
1092011,2017-12-27,,1163149,36,2095,3,GBP,0.7448
1092012,2017-12-27,2018-01-02,839353,0,548,3,EUR,0.8407
1092013,2017-12-27,,818100,34,1530,3,EUR,0.8407
1092013,2017-12-27,,818100,34,455,1,EUR,0.8407
1092013,2017-12-27,,818100,34,436,5,EUR,0.8407
1092013,2017-12-27,,818100,34,1597,4,EUR,0.8407
1092013,2017-12-27,,818100,34,1636,2,EUR,0.8407
1092013,2017-12-27,,818100,34,339,3,EUR,0.8407
1092013,2017-12-27,,818100,34,460,1,EUR,0.8407
1092014,2017-12-27,,698624,12,1614,1,EUR,0.8407
1092014,2017-12-27,,698624,12,1653,8,EUR,0.8407
1092014,2017-12-27,,698624,12,1595,2,EUR,0.8407
1092014,2017-12-27,,698624,12,49,5,EUR,0.8407
1092014,2017-12-27,,698624,12,1994,1,EUR,0.8407
1092014,2017-12-27,,698624,12,2010,2,EUR,0.8407
1092015,2017-12-27,,1628727,65,2070,4,USD,1.0
1092015,2017-12-27,,1628727,65,85,6,USD,1.0
1092015,2017-12-27,,1628727,65,1113,1,USD,1.0
1092016,2017-12-27,,1913981,63,430,2,USD,1.0
1092017,2017-12-27,,2063464,55,541,2,USD,1.0
1092017,2017-12-27,,2063464,55,1370,4,USD,1.0
1092018,2017-12-27,2018-01-07,748190,0,1490,2,EUR,0.8407
1092018,2017-12-27,2018-01-07,748190,0,1848,1,EUR,0.8407
1092019,2017-12-27,,1311008,56,2441,9,USD,1.0
1092019,2017-12-27,,1311008,56,1573,2,USD,1.0
1092019,2017-12-27,,1311008,56,1566,2,USD,1.0
1092019,2017-12-27,,1311008,56,103,8,USD,1.0
1092020,2017-12-27,,1196684,37,1126,1,GBP,0.7448
1092020,2017-12-27,,1196684,37,617,10,GBP,0.7448
1092020,2017-12-27,,1196684,37,430,4,GBP,0.7448
1092021,2017-12-27,,1971661,50,108,8,USD,1.0
1092021,2017-12-27,,1971661,50,1620,5,USD,1.0
1092023,2017-12-27,,1735191,45,2103,9,USD,1.0
1092023,2017-12-27,,1735191,45,1068,7,USD,1.0
1092023,2017-12-27,,1735191,45,1248,2,USD,1.0
1092023,2017-12-27,,1735191,45,1648,1,USD,1.0
1092024,2017-12-27,,1266410,53,426,2,USD,1.0
1092024,2017-12-27,,1266410,53,445,3,USD,1.0
1092024,2017-12-27,,1266410,53,187,2,USD,1.0
1092026,2017-12-27,,411864,22,444,3,EUR,0.8407
1092026,2017-12-27,,411864,22,39,2,EUR,0.8407
1092027,2017-12-27,,37070,4,1458,8,AUD,1.2876
1092028,2017-12-27,,1051244,42,105,1,GBP,0.7448
1092028,2017-12-27,,1051244,42,2499,2,GBP,0.7448
1092029,2017-12-27,,909339,39,409,5,GBP,0.7448
1092029,2017-12-27,,909339,39,1470,2,GBP,0.7448
1092029,2017-12-27,,909339,39,612,1,GBP,0.7448
1092029,2017-12-27,,909339,39,438,3,GBP,0.7448
1092030,2017-12-27,,1163149,37,1463,3,GBP,0.7448
1092031,2017-12-27,,232586,9,1019,1,CAD,1.2634
1092032,2017-12-27,,1211796,57,899,3,USD,1.0
1092033,2017-12-27,,1513428,57,71,5,USD,1.0
1092033,2017-12-27,,1513428,57,1641,2,USD,1.0
1092033,2017-12-27,,1513428,57,1120,3,USD,1.0
1092033,2017-12-27,,1513428,57,1658,1,USD,1.0
1092034,2017-12-27,,1858292,50,2150,2,USD,1.0
1092035,2017-12-27,,644763,18,1513,3,EUR,0.8407
1092035,2017-12-27,,644763,18,166,1,EUR,0.8407
1092035,2017-12-27,,644763,18,1436,3,EUR,0.8407
1092035,2017-12-27,,644763,18,1684,1,EUR,0.8407
1092036,2017-12-27,,1842116,48,1483,1,USD,1.0
1092037,2017-12-27,,1887180,56,1607,4,USD,1.0
1092037,2017-12-27,,1887180,56,331,1,USD,1.0
1092037,2017-12-27,,1887180,56,105,2,USD,1.0
1092038,2017-12-27,,1732121,50,454,2,USD,1.0
1093000,2017-12-28,,1324581,59,506,3,USD,1.0
1093001,2017-12-28,,2079677,53,1941,2,USD,1.0
1093001,2017-12-28,,2079677,53,1152,3,USD,1.0
1093001,2017-12-28,,2079677,53,104,1,USD,1.0
1093001,2017-12-28,,2079677,53,117,7,USD,1.0
1093001,2017-12-28,,2079677,53,76,2,USD,1.0
1093001,2017-12-28,,2079677,53,1243,1,USD,1.0
1093001,2017-12-28,,2079677,53,1445,2,USD,1.0
1093002,2017-12-28,2018-01-01,981407,0,1529,7,GBP,0.7438
1093003,2017-12-28,,986572,37,431,1,GBP,0.7438
1093003,2017-12-28,,986572,37,1735,2,GBP,0.7438
1093004,2017-12-28,,753461,29,68,8,EUR,0.8379
1093005,2017-12-28,,1819252,50,1647,3,USD,1.0
1093006,2017-12-28,2018-01-02,2030891,0,436,3,USD,1.0
1093007,2017-12-28,2018-01-03,770288,0,999,6,EUR,0.8379
1093007,2017-12-28,2018-01-03,770288,0,736,1,EUR,0.8379
1093009,2017-12-28,,1534539,47,1633,6,USD,1.0
1093009,2017-12-28,,1534539,47,1663,6,USD,1.0
1093009,2017-12-28,,1534539,47,1687,1,USD,1.0
1093009,2017-12-28,,1534539,47,2502,4,USD,1.0
1093010,2017-12-28,,326510,9,1452,1,CAD,1.261
1093010,2017-12-28,,326510,9,1496,1,CAD,1.261
1093010,2017-12-28,,326510,9,2495,1,CAD,1.261
1093010,2017-12-28,,326510,9,139,2,CAD,1.261
1093011,2017-12-28,,1586587,44,907,3,USD,1.0
1093011,2017-12-28,,1586587,44,1993,4,USD,1.0
1093011,2017-12-28,,1586587,44,681,3,USD,1.0
1093011,2017-12-28,,1586587,44,379,7,USD,1.0
1093012,2017-12-28,,1374276,56,67,1,USD,1.0
1093013,2017-12-28,,538047,23,99,1,EUR,0.8379
1093013,2017-12-28,,538047,23,1577,5,EUR,0.8379
1093014,2017-12-28,,1484427,64,69,3,USD,1.0
1093014,2017-12-28,,1484427,64,1697,1,USD,1.0
1093014,2017-12-28,,1484427,64,254,3,USD,1.0
1093015,2017-12-28,,389013,8,54,2,CAD,1.261
1093015,2017-12-28,,389013,8,40,3,CAD,1.261
1093015,2017-12-28,,389013,8,1578,4,CAD,1.261
1093015,2017-12-28,,389013,8,2399,5,CAD,1.261
1093016,2017-12-28,,1385491,63,359,1,USD,1.0
1093016,2017-12-28,,1385491,63,1367,1,USD,1.0
1093017,2017-12-28,,1502567,64,1591,1,USD,1.0
1093017,2017-12-28,,1502567,64,454,3,USD,1.0
1093017,2017-12-28,,1502567,64,1664,3,USD,1.0
1093017,2017-12-28,,1502567,64,425,6,USD,1.0
1093017,2017-12-28,,1502567,64,1789,7,USD,1.0
1093017,2017-12-28,,1502567,64,2173,2,USD,1.0
1093017,2017-12-28,,1502567,64,324,2,USD,1.0
1093018,2017-12-28,,122096,6,1698,7,AUD,1.2846
1093018,2017-12-28,,122096,6,395,4,AUD,1.2846
1093018,2017-12-28,,122096,6,1437,1,AUD,1.2846
1093019,2017-12-28,,205955,8,998,2,CAD,1.261
1093019,2017-12-28,,205955,8,53,2,CAD,1.261
1093020,2017-12-28,,1943961,66,81,4,USD,1.0
1093021,2017-12-28,,1537435,66,1749,6,USD,1.0
1093023,2017-12-28,2018-01-02,1498800,0,415,2,USD,1.0
1093023,2017-12-28,2018-01-02,1498800,0,1969,2,USD,1.0
1093023,2017-12-28,2018-01-02,1498800,0,2499,3,USD,1.0
1093024,2017-12-28,,1167441,36,121,6,GBP,0.7438
1093024,2017-12-28,,1167441,36,63,5,GBP,0.7438
1093025,2017-12-28,2018-01-02,1405105,0,418,3,USD,1.0
1093025,2017-12-28,2018-01-02,1405105,0,1858,2,USD,1.0
1093025,2017-12-28,2018-01-02,1405105,0,2426,1,USD,1.0
1093026,2017-12-28,,1735668,43,166,9,USD,1.0
1093026,2017-12-28,,1735668,43,1629,3,USD,1.0
1093026,2017-12-28,,1735668,43,1587,2,USD,1.0
1093026,2017-12-28,,1735668,43,1619,1,USD,1.0
1093027,2017-12-28,,668117,14,1753,1,EUR,0.8379
1093027,2017-12-28,,668117,14,2500,5,EUR,0.8379
1093027,2017-12-28,,668117,14,1686,2,EUR,0.8379
1093028,2017-12-28,,115902,6,131,3,AUD,1.2846
1093028,2017-12-28,,115902,6,141,2,AUD,1.2846
1093028,2017-12-28,,115902,6,117,1,AUD,1.2846
1093028,2017-12-28,,115902,6,2049,4,AUD,1.2846
1093029,2017-12-28,,1818370,57,1629,1,USD,1.0
1093029,2017-12-28,,1818370,57,1636,3,USD,1.0
1093029,2017-12-28,,1818370,57,82,6,USD,1.0
1093029,2017-12-28,,1818370,57,441,2,USD,1.0
1093029,2017-12-28,,1818370,57,2101,3,USD,1.0
1093029,2017-12-28,,1818370,57,1584,2,USD,1.0
1093029,2017-12-28,,1818370,57,2358,1,USD,1.0
1093030,2017-12-28,,665370,15,1587,6,EUR,0.8379
1093031,2017-12-28,,1682472,66,436,4,USD,1.0
1093031,2017-12-28,,1682472,66,1574,5,USD,1.0
1093032,2017-12-28,,1301542,64,1325,8,USD,1.0
1093032,2017-12-28,,1301542,64,1629,2,USD,1.0
1093033,2017-12-28,2018-01-05,276108,0,1596,7,CAD,1.261
1093033,2017-12-28,2018-01-05,276108,0,432,1,CAD,1.261
1093033,2017-12-28,2018-01-05,276108,0,2109,1,CAD,1.261
1093034,2017-12-28,,1479117,59,1459,2,USD,1.0
1093034,2017-12-28,,1479117,59,1407,2,USD,1.0
1093034,2017-12-28,,1479117,59,1091,2,USD,1.0
1093034,2017-12-28,,1479117,59,1177,1,USD,1.0
1093035,2017-12-28,,2054443,65,117,6,USD,1.0
1093035,2017-12-28,,2054443,65,1569,1,USD,1.0
1093037,2017-12-28,,633593,18,1170,7,EUR,0.8379
1093037,2017-12-28,,633593,18,450,2,EUR,0.8379
1093038,2017-12-28,,1906508,66,33,7,USD,1.0
1093039,2017-12-28,,1055671,42,84,2,GBP,0.7438
1093039,2017-12-28,,1055671,42,1733,2,GBP,0.7438
1094000,2017-12-29,,1403485,65,1573,1,USD,1.0
1094001,2017-12-29,,1089571,37,100,6,GBP,0.7398
1094001,2017-12-29,,1089571,37,1581,1,GBP,0.7398
1094001,2017-12-29,,1089571,37,1994,1,GBP,0.7398
1094002,2017-12-29,2018-01-01,470376,0,2070,6,EUR,0.8338
1094002,2017-12-29,2018-01-01,470376,0,70,2,EUR,0.8338
1094003,2017-12-29,2018-01-03,1671692,0,2502,1,USD,1.0
1094004,2017-12-29,2018-01-04,1374314,0,2058,2,USD,1.0
1094005,2017-12-29,,1847047,55,743,1,USD,1.0
1094006,2017-12-29,,1633217,54,135,4,USD,1.0
1094006,2017-12-29,,1633217,54,181,6,USD,1.0
1094006,2017-12-29,,1633217,54,1259,6,USD,1.0
1094007,2017-12-29,,427302,24,1936,6,EUR,0.8338
1094007,2017-12-29,,427302,24,48,5,EUR,0.8338
1094008,2017-12-29,,1670789,44,101,1,USD,1.0
1094010,2017-12-29,,567521,24,2051,1,EUR,0.8338
1094010,2017-12-29,,567521,24,444,1,EUR,0.8338
1094010,2017-12-29,,567521,24,2187,1,EUR,0.8338
1094010,2017-12-29,,567521,24,347,8,EUR,0.8338
1094010,2017-12-29,,567521,24,1643,1,EUR,0.8338
1094010,2017-12-29,,567521,24,2509,1,EUR,0.8338
1094011,2017-12-29,,1820236,66,70,1,USD,1.0
1094012,2017-12-29,,1808141,43,1583,1,USD,1.0
1094012,2017-12-29,,1808141,43,2049,2,USD,1.0
1094013,2017-12-29,,2053612,56,63,7,USD,1.0
1094014,2017-12-29,,402065,27,1481,1,EUR,0.8338
1094014,2017-12-29,,402065,27,1145,3,EUR,0.8338
1094014,2017-12-29,,402065,27,608,5,EUR,0.8338
1094014,2017-12-29,,402065,27,1533,3,EUR,0.8338
1094016,2017-12-29,,1405105,45,2053,1,USD,1.0
1094016,2017-12-29,,1405105,45,460,1,USD,1.0
1094016,2017-12-29,,1405105,45,1549,2,USD,1.0
1094017,2017-12-29,,1678562,45,1228,2,USD,1.0
1094018,2017-12-29,,1594791,44,2496,1,USD,1.0
1094018,2017-12-29,,1594791,44,2020,6,USD,1.0
1094018,2017-12-29,,1594791,44,2176,1,USD,1.0
1094019,2017-12-29,,1921710,43,1635,6,USD,1.0
1094019,2017-12-29,,1921710,43,1137,1,USD,1.0
1094019,2017-12-29,,1921710,43,72,6,USD,1.0
1094019,2017-12-29,,1921710,43,2094,5,USD,1.0
1094019,2017-12-29,,1921710,43,2026,1,USD,1.0
1094019,2017-12-29,,1921710,43,1586,1,USD,1.0
1094019,2017-12-29,,1921710,43,2387,1,USD,1.0
1094020,2017-12-29,,624813,12,1583,7,EUR,0.8338
1094020,2017-12-29,,624813,12,2460,2,EUR,0.8338
1094021,2017-12-29,,458731,20,1320,6,EUR,0.8338
1094022,2017-12-29,2018-01-01,1671541,0,2512,4,USD,1.0
1094023,2017-12-29,,820276,34,454,3,EUR,0.8338
1094023,2017-12-29,,820276,34,1644,2,EUR,0.8338
1094024,2017-12-29,,1964702,59,782,3,USD,1.0
1094024,2017-12-29,,1964702,59,1675,1,USD,1.0
1094024,2017-12-29,,1964702,59,2506,10,USD,1.0
1094024,2017-12-29,,1964702,59,85,1,USD,1.0
1094025,2017-12-29,,1149206,40,1679,3,GBP,0.7398
1094025,2017-12-29,,1149206,40,1245,1,GBP,0.7398
1094025,2017-12-29,,1149206,40,1244,2,GBP,0.7398
1094025,2017-12-29,,1149206,40,2033,6,GBP,0.7398
1094027,2017-12-29,,1784517,66,1645,7,USD,1.0
1095000,2017-12-30,,1137406,42,1790,3,GBP,0.7398
1095000,2017-12-30,,1137406,42,1836,1,GBP,0.7398
1095000,2017-12-30,,1137406,42,1582,1,GBP,0.7398
1095000,2017-12-30,,1137406,42,2098,1,GBP,0.7398
1095001,2017-12-30,2018-01-02,1087732,0,592,8,GBP,0.7398
1095001,2017-12-30,2018-01-02,1087732,0,2370,1,GBP,0.7398
1095002,2017-12-30,,404359,24,42,7,EUR,0.8338
1095002,2017-12-30,,404359,24,95,7,EUR,0.8338
1095003,2017-12-30,,1989753,61,187,2,USD,1.0
1095003,2017-12-30,,1989753,61,847,4,USD,1.0
1095003,2017-12-30,,1989753,61,6,7,USD,1.0
1095004,2017-12-30,2018-01-03,116571,0,1443,8,AUD,1.2796
1095005,2017-12-30,,1610092,64,1450,1,USD,1.0
1095006,2017-12-30,,1308706,56,1598,1,USD,1.0
1095006,2017-12-30,,1308706,56,1643,1,USD,1.0
1095007,2017-12-30,2018-01-02,1520295,0,737,9,USD,1.0
1095007,2017-12-30,2018-01-02,1520295,0,2051,1,USD,1.0
1095008,2017-12-30,2018-01-05,308920,0,2187,1,CAD,1.254
1095008,2017-12-30,2018-01-05,308920,0,405,7,CAD,1.254
1095008,2017-12-30,2018-01-05,308920,0,2507,7,CAD,1.254
1095008,2017-12-30,2018-01-05,308920,0,1279,10,CAD,1.254
1095009,2017-12-30,2018-01-01,1806437,0,488,2,USD,1.0
1095009,2017-12-30,2018-01-01,1806437,0,124,1,USD,1.0
1095009,2017-12-30,2018-01-01,1806437,0,159,2,USD,1.0
1095009,2017-12-30,2018-01-01,1806437,0,93,1,USD,1.0
1095009,2017-12-30,2018-01-01,1806437,0,1628,1,USD,1.0
1095009,2017-12-30,2018-01-01,1806437,0,1748,1,USD,1.0
1095011,2017-12-30,,595540,24,1688,3,EUR,0.8338
1095011,2017-12-30,,595540,24,435,3,EUR,0.8338
1095011,2017-12-30,,595540,24,70,4,EUR,0.8338
1095011,2017-12-30,,595540,24,1632,5,EUR,0.8338
1095013,2017-12-30,,728048,29,1418,1,EUR,0.8338
1095014,2017-12-30,,382843,9,2313,2,CAD,1.254
1095016,2017-12-30,,1367542,48,2165,2,USD,1.0
1095017,2017-12-30,,1243331,54,450,2,USD,1.0
1095017,2017-12-30,,1243331,54,17,6,USD,1.0
1095020,2017-12-30,,1157976,41,422,4,GBP,0.7398
1095021,2017-12-30,,1621469,45,452,3,USD,1.0
1095021,2017-12-30,,1621469,45,1399,5,USD,1.0
1095022,2017-12-30,,1295793,56,441,2,USD,1.0
1095023,2017-12-30,,953421,38,110,1,GBP,0.7398
1095023,2017-12-30,,953421,38,1698,10,GBP,0.7398
1095023,2017-12-30,,953421,38,436,1,GBP,0.7398
1095023,2017-12-30,,953421,38,1488,1,GBP,0.7398
1095023,2017-12-30,,953421,38,92,1,GBP,0.7398
1095024,2017-12-30,,179431,6,106,2,AUD,1.2796
1095024,2017-12-30,,179431,6,1271,1,AUD,1.2796
1095028,2017-12-30,,1539384,54,748,9,USD,1.0
1095028,2017-12-30,,1539384,54,1397,7,USD,1.0
1095029,2017-12-30,,876454,34,1575,2,EUR,0.8338
1095030,2017-12-30,,567076,24,53,6,EUR,0.8338
1095031,2017-12-30,,1430890,59,1588,3,USD,1.0
1095031,2017-12-30,,1430890,59,944,9,USD,1.0
1095031,2017-12-30,,1430890,59,2017,4,USD,1.0
1095031,2017-12-30,,1430890,59,71,5,USD,1.0
1095033,2017-12-30,2018-01-04,215895,0,81,1,CAD,1.254
1095034,2017-12-30,,1688411,64,1410,8,USD,1.0
1095034,2017-12-30,,1688411,64,1794,2,USD,1.0
1095034,2017-12-30,,1688411,64,714,2,USD,1.0
1095034,2017-12-30,,1688411,64,1522,5,USD,1.0
1095034,2017-12-30,,1688411,64,1586,2,USD,1.0
1095034,2017-12-30,,1688411,64,87,4,USD,1.0
1095034,2017-12-30,,1688411,64,1577,6,USD,1.0
1095035,2017-12-30,,1691895,63,1672,2,USD,1.0
1095036,2017-12-30,2018-01-04,746817,0,1648,3,EUR,0.8338
1095037,2017-12-30,,448802,27,1703,6,EUR,0.8338
1095037,2017-12-30,,448802,27,430,7,EUR,0.8338
1095037,2017-12-30,,448802,27,2057,2,EUR,0.8338
1095039,2017-12-30,,536368,24,443,4,EUR,0.8338
1095039,2017-12-30,,536368,24,1997,3,EUR,0.8338
1095039,2017-12-30,,536368,24,1579,1,EUR,0.8338
1095040,2017-12-30,,254861,9,770,1,CAD,1.254
1095040,2017-12-30,,254861,9,660,3,CAD,1.254
1095041,2017-12-30,,253632,8,1578,3,CAD,1.254
1095041,2017-12-30,,253632,8,1576,3,CAD,1.254
1095042,2017-12-30,,1104802,38,1465,3,GBP,0.7398
1095042,2017-12-30,,1104802,38,1820,3,GBP,0.7398
1095042,2017-12-30,,1104802,38,100,4,GBP,0.7398
1095043,2017-12-30,,1272285,66,218,1,USD,1.0
1095043,2017-12-30,,1272285,66,1616,1,USD,1.0
1095043,2017-12-30,,1272285,66,428,1,USD,1.0
1095043,2017-12-30,,1272285,66,2494,1,USD,1.0
1095043,2017-12-30,,1272285,66,97,5,USD,1.0
1095043,2017-12-30,,1272285,66,445,1,USD,1.0
1095043,2017-12-30,,1272285,66,1649,2,USD,1.0
1095044,2017-12-30,,999485,36,1747,2,GBP,0.7398
1095044,2017-12-30,,999485,36,1297,1,GBP,0.7398
1095044,2017-12-30,,999485,36,2498,1,GBP,0.7398
1095045,2017-12-30,,1738542,63,1545,2,USD,1.0
1095045,2017-12-30,,1738542,63,1777,2,USD,1.0
1095045,2017-12-30,,1738542,63,1028,1,USD,1.0
1095045,2017-12-30,,1738542,63,47,2,USD,1.0
1095045,2017-12-30,,1738542,63,1672,5,USD,1.0
1095046,2017-12-30,,2024029,44,62,3,USD,1.0
1095046,2017-12-30,,2024029,44,1599,1,USD,1.0
1095046,2017-12-30,,2024029,44,2372,1,USD,1.0
1095046,2017-12-30,,2024029,44,1668,4,USD,1.0
1095046,2017-12-30,,2024029,44,2121,2,USD,1.0
1095047,2017-12-30,,1895182,54,1416,4,USD,1.0
1095047,2017-12-30,,1895182,54,89,2,USD,1.0
1095047,2017-12-30,,1895182,54,2023,2,USD,1.0
1095048,2017-12-30,2018-01-05,1913410,0,2045,3,USD,1.0
1095048,2017-12-30,2018-01-05,1913410,0,1167,3,USD,1.0
1095049,2017-12-30,,258236,9,2041,3,CAD,1.254
1095050,2017-12-30,,1304093,56,98,2,USD,1.0
1095050,2017-12-30,,1304093,56,1663,5,USD,1.0
1096000,2017-12-31,2018-01-09,1773266,0,424,6,USD,1.0
1096000,2017-12-31,2018-01-09,1773266,0,75,3,USD,1.0
1096000,2017-12-31,2018-01-09,1773266,0,1502,7,USD,1.0
1096001,2017-12-31,2018-01-04,737978,0,1538,1,EUR,0.8338
1096001,2017-12-31,2018-01-04,737978,0,1900,6,EUR,0.8338
1096001,2017-12-31,2018-01-04,737978,0,10,2,EUR,0.8338
1096001,2017-12-31,2018-01-04,737978,0,1528,3,EUR,0.8338
1096001,2017-12-31,2018-01-04,737978,0,2009,1,EUR,0.8338
1096002,2017-12-31,,1262414,45,343,3,USD,1.0
1096002,2017-12-31,,1262414,45,2516,10,USD,1.0
1096003,2017-12-31,2018-01-05,743610,0,391,7,EUR,0.8338
1097001,2018-01-01,2018-01-05,2006574,0,425,6,USD,1.0
